name,status
Marjito Bachri," Ketua DPRD OKU"
Yoni Risdianto," Wakil II Ketua DPRD OKU"
Yudi Purna Nugraha," Wakil I Ketua DPRD OKU"
Yoelandre Pratama Putra," Anggota DPRD OKU"
Achmad Tarmizi," Mantan Sekda OKU"
Fathan Qoribi," Anggota DPRD Prov. Sumsel"
Yenny Elita," Anggota DPRD Prov. Sumsel"
Abusama," Mantan Kapolsek Banding Agung"
Tina Malinda," Anggota DPRD Prov. Sumsel"
Samantha Tivany," Ketua Kormi Sumsel"
Teddy Meilwansyah," Pj. Bupati Ogan Komering Ulu"
