name,status
Vandiko Gultom," Bupati Samosir"
Rapidin Simbolon," Mantan Bupati Samosir"
Sorta Ertaty Siahaan," ketua DPRD Samosir"
Rismawati Simarmata," Mantan Anggota DPRD Samosir"
Saut Martua Tamba," Mantan ketua DPRD Samosir"
Nasip Simbolon," Wakil Ketua II DPRD Samosir"
Mulana MP Samosir," Politisi PDIP"
