name,status
Dedy Yon Supriyono," Wali Kota Tegal"
Muhamad Jumadi," Wakil Wali Kota Tegal"
K.H. Habib Ali Zaenal Abidin," Wakil Ketua I DPRD Kota Tegal"
Herujito," Mantan Staf Khusus Kemenko PMK"
Edy Suripno," Anggota DPRD Kota Tegal"
Rosalina Ikmal Jaya," Anggota DPRD Kota Tegal"
