name,status
Amran," Bupati Aceh Selatan"
Hendri Yono," Anggota DPR Aceh"
Abrar Muda," Mantan Panglima GAM Wilayah Lhok Tapaktuan"
Idrus TM," Ketua DPW PA Aceh Selatan"
Irhafa Manaf," Mantan Ketua KPA Wilayah Lhok Tapaktuan"
Mukhlis (Nek Rayeuk)," Ketua KPA Wilayah Lhok Tapaktuan"
Husin Yusuf," Mantan Bupati Aceh Selatan"
