name,status
T Irfan TB," Mantan Bupati Aceh Jaya"
Zamzami A. Rani (Abu Tausi)," Mantan Wakil Bupati Aceh Jaya"
Yusri Sofyan (Abu Yus)," Mantan Wakil Bupati Aceh Jaya"
Bachtiar Syarbaini," Mantan Panglima GAM Wilayah Meurehom Daya"
