name,status
Fauzi Yusuf (Sidom Peng)," Mantan Wakil Bupati Aceh Utara."
Sofyan Dawood," Mantan Juru Bicara GAM."
Misbahul Munir (Rahul)," Wakil Ketua DPRK Aceh Utara."
Abubakar A. Latif (Abu Len)," Mantan Anggota DPR Aceh"
