name,status
Audy Joinaldy," Wakil Gubernur Sumatera Barat"
Ramadhani Kirana Putra," Wakil Wali Kota Solok"
Irzal Ilyas," Anggota DPRD Sumatera Barat"
Reinier," Mantan Wakil Wali Kota Solok"
Yutris Can," Mantan Cawalkot Solok 2020"
Ilzan Sumarta," Politisi PKS"
Alfauzi Bote," Politisi PKS"
Risman Siranggi,
