name,status
Alpian Maskoni," Walikota Pagar Alam"
Alfrenzi Panggarbesi," Anggota DPRD Sumsel"
Hensyi Fitriansyah," Pengusaha"
Ida Fitriati," Mantan Walikota Pagar Alam"
Herdiansyah Bana," Pengusaha"
M Oktafiansyah," Ketua DPC PKB Pagar Alam"
Yumisah," Ketua DPC PDI Perjuangan Pagar Alam"
Suharindi," Ketua DPC PPP Pagar Alam"
Kasno Fandri," Ketua PKPI Pagar Alam"
Novirzah Djazuli," Mantan Wakil Walikota Pagar Alam"
