name,status
Teuku Irwan Djohan. ST," Anggota DPR Aceh 2014 - 2024"
Aminullah Usman," Mantan Wali Kota Banda Aceh"
Zainal Arifin," Mantan Wakil Wali Kota Banda Aceh"
Azwir Basyah," Ketua DPW PA Banda Aceh"
