name,status
Sulaiman Kohar," Wakil Wali Kota Lubuklinggau"
H Rachmat Hidayat," Ketua Partai Nasdem Kota Lubuklinggau"
Rodi Wijaya," Ketua DPRD Kota Lubuk Linggau"
Azandri," Ketua DPRD Musi Rawas"
Leonardi Sohe," Anggota DPRD Lubuk Linggau"
Rustam Effendi," Anggota DPRD Lubuk Linggau"
Ibnu Amin," Mantan Bupati Musi Rawas"
