name,status
Hamdi," Mantan Wakil Bupati Tebo 2011-2016"
Syahlan," Mantan Wakil Bupati Tebo 2017-2022"
Selina Gita," Mantan Anggota DPR-RI"
Saniatul Lativa," Anggota DPR-RI"
Elviana," Anggota DPD-RI"
Aspan," Pj Bupati Tebo"
Khalis Mustik," Anggota DPRD Kab Tebo"
Agus Rubiyanto," Anggota DPRD Kab Tebo"
Eka Marlina," Anggota DPRD Prov Jambi"
Yopi Muthalib," Mantan Cabup Tebo 2011"
Syamsu Rizal," Wakil Ketua DPRD Kab Tebo"
