name,status
Shabela Abubakar," Mantan Bupati Aceh Tengah"
Firdaus," Mantan Wakil Bupati Aceh Tengah"
Ibnu Sakdan (Sapu Arang)," Mantan Ketua DPW Partai Nanggroe Aceh Kabupaten Aceh Tengah"
Adam Mukhlis," Mantan Anggota DPR Aceh"
Zamani," Ketua DPW Partai Nanggroe Aceh Kabupaten Aceh Tengah"
Rahmuddinsyah," Ketua DPW Partai Aceh Kabupaten Aceh Tengah"
