name,status
Frederikus Gebze," Ketua DPD II Partai Amanat Nasional Kabupaten Merauke dan Bupati Merauke periode 2016-2021.[2]"
Hendrikus Mahuse," kader Partai Golongan Karya.[3]"
Eben Gebze," kader Partai Demokrat.[4]"
