name,status
Iwan Setiawan," Plt. Bupati Bogor"
Elly Rachmat Yasin," Anggota DPR RI"
Ade Ruhandi," Mantan Ketua DPRD Kabupaten Bogor"
Rudy Susmanto," Ketua DPRD Kabupaten Bogor"
Asep Wahyuwijaya," Anggota DPRD Provinsi Jawa Barat"
Dedi Aroza," Anggota DPRD Kabupaten Bogor"
Bayu Syahjohan," Ketua DPC PDIP Kabupaten Bogor"
