name,status
Maulan Aklil," Wali Kota Pangkalpinang"
Muhammad Sopian," Wakil Wali Kota Pangkalpinang"
Muhammad Irwansyah," Mantan Wali Kota Pangkalpinang"
Ust. H. Dede Purnama Alzulami," Anggota DPRD Babel"
Dody Kusdian," Anggota DPRD Babel"
Radmida Dawam," Mantan Sekda Kota Pangkalpinang"
Rosdiansyah Rasyid," Wakil Ketua I	DPRD Kota Pangkalpinang"
Abang Hertza," Ketua DPRD Kota Pangkalpinang"
