name,status
Mursil," Bupati Aceh Tamiang"
Tengku Insyafuddin," Wakil Bupati Aceh Tamiang"
M. Helmi Ahmad," Mantan Panglima GAM Wilayah Teuming"
Abdul Mukti (Si Teeh)," Ketua DPW PNA Aceh Tamiang"
