name,status
Nazaruddin," Mantan Wakil Wali Kota Lhokseumawe"
Mukhtar Hanafiah (Ableh Kandang)," Ketua KPA wilayah Kuta Pasee"
Dedi Safrizal," Mantan Anggota DPR Aceh"
Husaini (Zaini Pom)," Ketua DPW Partai Aceh Lhokseumawe"
Said Fachri," Anggota DPRK Lhokseumawe"
