name,status
Thoriqul Haq," Mantan Bupati Lumajang"
Indah Amperawati Masdar," Mantan Wakil Bupati Lumajang"
As'at Malik," Mantan Bupati Lumajang"
Umar Bashor," Anggota DPR RI"
Agus Wicaksono," Anggota DPRD Jatim"
Rofik," Anggota DPRD Jatim"
Eko Adis Prayoga," Ketua DPRD Kabupaten Lumajang"
Bukasan," Wakil Ketua I DPRD Kabupaten Lumajang"
Akhmat," Wakil Ketua III DPRD Kabupaten Lumajang"
Agus Triyono.," Sekretaris Daerah Kabupaten Lumajang"
