name,status
Dedy Wahyudi," Wakil Wali Kota Bengkulu"
Ahmad Kanedi," Anggota DPD-RI"
Edison Simbolon," Mantan Anggota DPRD Bengkulu"
Dedy Ermansyah," Mantan Wakil Gubernur Bengkulu"
