name,status
Azmi Abubakar," aktivis dan pendiri Museum Pustaka Peranakan Tionghoa"
Benyamin Davnie," Wali Kota Tangerang Selatan"
Pilar Saga Ichsan," Wakil Wali Kota Tangerang Selatan"
Muhadi," paman mantan Wali Kota Tangerang Selatan Airin Rachmi Diany"
Muhamad," mantan Sekretaris Daerah Kota Tangerang Selatan"
Rahayu Saraswati," mantan anggota DPR RI"
Siti Nur Azizah Ma'ruf," dosen dan putri Wakil Presiden RI Ma'ruf Amin"
Tanto Warsono Arban," Wakil Bupati Pandeglang"
Arief Muhammad," S.H."
