name,status
Royke Octavian Roring," Bupati Minahasa"
Robby Dondokambey," Wakil Bupati Minahasa"
Ivan S.J. Sarundajang," Mantan Wakil Bupati Minahasa"
Pdt HWB Sumakul," Mantan Ketua BPMS GMIM"
Careig Naichel Runtu," Anggota DPRD Prov. Sulut"
Rio Dondokambey," Putra Gubernur Sulawesi Utara Olly Dondokambey"
Delly Watulingas," Anggota DPRD Minahasa"
Adrie Kamasi," Ketua DPD II Partai Golongan Karya Kabupaten Minahasa"
