name,status
Edimin," Bupati Labuhanbatu Selatan"
Ahmad Padli Tanjung," Wakil Bupati Labuhanbatu Selatan"
Hasnah Harahap," Mantan Ketua TP-PKK Labuhanbatu Selatan"
Eddy Parapat," Anggota DPRD Labuhanbatu Selatan"
Ari Wibowo.," Anggota DPRD Sumut"
Muhammad Gandhi Faisal Siregar," Anggota DPRD Sumut"
Erwinsyah Tanjung," Anggota DPRD Sumut"
Zaman," Pengusaha"
