name,status
Drs. H. Raidin Pinim," M.A.P."
H. Bukhari," Wakil Bupati Aceh Tenggara (2017-2022)"
H. M. Salim Fakhri," S.E."
H. Ali Basrah," S.Pd."
Yahdi Hasan Ramud," S.I.Kom."
Denny Febrian Roza," S.STP."
H. Abi Bahrun," S.S"
Jarwansah," S.Pd"
dr. Bukhari Pinim," Sp.OG."
dr. Heri Al Hilal," putra Bupati Aceh Tenggara (2007-2017) Drs. H. Hasanuddin Beruh"
dr. Pandi Sikel," putra Ketua DPRK Aceh Tenggara (1997-2009) H. Umuruddin Desky"
