name,status
Khenoki Waruwu," Bupati Nias Barat"
Era Era Hia," Wakil Bupati Nias Barat"
Eliyunus Waruwu," Mantan Cabup Nias Barat 2020"
Evolut Zebua," Ketua DPRD Nias Barat"
Firman Jaya Daeli," Ketua Dewan Pembina Puspolkam Indonesia"
Adrianus Aroziduhu Gulo," Mantan Bupati Nias Barat"
