name,status
Andi Muchtar Ali Yusuf," Bupati Bulukumba"
Andi Edy Manaf," Wakil Bupati Bulukumba"
Tomy Satria Yulianto," Mantan Wakil Bupati Bulukumba"
Arum Spink," Mantan Anggota DPRD Sulsel"
Andi Muhammad Anwar Purnomo," Anggota DPRD Sulsel"
H Rijal," Ketua DPRD Bulukumba"
