name,status
Sarjani Abdullah (Awan)," Mantan Bupati Pidie"
Roni Ahmad (Abusyik)," Mantan Bupati Pidie"
Iskandar Faiz (Is Cagee)," Mantan Ketua DPW PNA Pidie"
