name,status
Sarjani Abdullah (Awan)," Mantan Bupati Pidie"
Said Mulyadi," Wakil Bupati Pidie Jaya"
Muhammad A.R.," Mantan Ketua DPRK Pidie"
Muhibbuddin Husen," Ketua DPW PNA Pidie Jaya"
