name,status
Panca Wijaya Akbar," Bupati Ogan Ilir"
Ardani," Wakil Bupati Ogan Ilir"
Ilyas Panji Alam," Mantan Bupati Ogan Ilir"
Husin Yazid," Direktur Riset Indomatrik"
Helmy Yahya," Pembawa acara televisi"
Suharto H.S," Ketua DPRD Ogan Ilir"
Ahmad Syafe'i," Wakil Ketua DPRD Ogan Ilir"
Rusdi Tahar," Mantan Anggota DPRD Sumsel"
M. Kanoviyandri," Anggota DPRD Sumsel"
Mohammad Iqbal Romzi," Mantan Anggota DPR RI"
