name,status
Akhmad Syarifuddin," Wakil Wali Kota Palopo (2013–2018)"
Rahmat Masri Bandaso," Wakil Wali Kota Palopo (2008–2013; 2018–2023)"
"Budi Sada "," Ketua Partai Gelora Indonesia Kota Palopo"
dr. Nasaruddin Nawir," Sp.OG. mantan kepala dinas Kesehatan Kota Palopo[2]"
"Farid Kasim Judas "," Birokrat Palopo"
Muhamad kamal dakka," pengusaha"
