name,status
Afrizal Sintong," Bupati Rokan Hilir"
Sulaiman," Wakil Bupati Rokan Hilir"
Suyatno," Mantan Bupati Rokan Hilir"
Jamiluddin," Mantan Wakil Bupati Rokan Hilir"
Ahmi Septari," Tenaga Ahli Madya Kantor Staf Presiden"
