name,status
Saply TH," Mantan Bupati Mesuji"
Haryati Cendralela," Mantan Wakil Bupati Mesuji"
Elfianah Khamami," Ketua DPRD Mesuji"
Febrina Lesisie Tantina," Mantan Cabup Mesuji 2017"
Yuliani Rahmi Safitri," Anggota DPRD Mesuji"
Ali Yasir," Ketua KPU Kabupaten Mesuji"
Fuad Amrullah," Anggota DPRD Mesuji"
Tatak Rianto," Ketua LPM Kabupaten Mesuji"
Budi Yuhanda," Anggota DPRD Prov. Lampung"
Suprapto.," Anggota DPRD Prov. Lampung"
KH Abdul Karim Mahfudz," Ketua PCNU Mesuji"
