name,status
Roby Kurniawan," Bupati Bintan"
Dalmasri Syam," Mantan Wakil Bupati Bintan"
Azirwan," Mantan Sekretaris Daerah Kabupaten Bintan"
Edward Mushalli," Mantan Wakil Wali Kota Tanjungpinang"
Jamhur Ismail," Mantan Kepala Dinas Perhubungan Provinsi Kepulauan Riau"
