name,status
Erlina Ria Norsan," Bupati Mempawah"
Muhammad Pagi," Wakil Bupati Mempawah"
Ermin Elviani," Anggota DPRD Kalbar"
Ria Mulyadi," Ketua DPRD Kab. Mempawah"
Sayuti," Wakil Ketua I DPRD Kab. Mempawah"
Abdul Mutolib," Anggota DPRD Kab. Mempawah"
Rahmad Satria," Mantan Ketua DPRD Kab. Mempawah"
Mardan Adijaya Kesuma Ibrahim," Raja XIII Mempawah Pangeran Ratu Mulawangsa"
Ismail," Sekretaris Daerah Kabupaten Mempawah"
Rusli Abdullah," Ketua DPC PDIP Kabupaten Mempawah"
