name,status
Hevearita Gunaryanti Rahayu," Wali Kota Semarang"
Yoyok Sukawi," Anggota DPR-RI dan CEO PSIS Semarang"
Kadar Lusman," Ketua DPRD Kota Semarang"
Richo Hartanto," Pengusaha"
Hj. Claudyna C. Ningrum," Founder CLA GROUP"
Ade Bhakti Ariawan," Sekretaris Dinas Pemadam Kebakaran Kota Semarang"
dr. Muh Hayyi Wildani,
