name,status
Dr. dr. Raendi Rayendra," SpKK"
Dedie Rachim," Wakil Wali Kota Bogor"
Achmad Ru'yat," Wakil Ketua DPRD Jawa Barat"
Atang Trisnanto," Ketua DPRD Kota Bogor"
Iwan Suryawan," Anggota DPRD Jawa Barat"
Sendi Fardiansyah," S.ST."
