name,status
Edi Damansyah," Bupati Kutai Kartanegara"
Rendi Solihin," Wakil Bupati Kutai Kartanegara"
Alif Turiadi," Wakil Ketua DPRD Kab. Kutai Kartanegara"
Abdul Rasid," Ketua DPRD Kab. Kutai Kartanegara"
M. Andi Faisal," Anggota DPRD Kab. Kutai Kartanegara"
Muhammad Syahrun," Anggota DPRD Prov. Kaltim"
Ali Hamdi," Anggota DPRD Prov. Kaltim"
Seno Aji," Anggota DPRD Prov. Kaltim"
Awang Yacoub," Ketua DPD Nasdem Kukar"
Hasanuddin Mas'ud," Ketua DPRD Prov. Kaltim"
