name,status
Surya," Bupati Asahan"
Taufik Zainal Abidin," Wakil Bupati Asahan"
Winda Fitrika," Mantan Ketua TP PKK Kabupaten Asahan (2010-2019)"
Yahdi Khoir Harahap," Anggota DPRD Sumut"
Baharuddin Harahap," Ketua DPRD Asahan"
H. Benteng Panjaitan," Wakil Ketua DPRD Asahan"
Santoso," Anggota DPRD Sumut"
Sri Kumala," Anggota DPRD Sumut"
Syamsul Qodri Marpaung," Ketua DPD Gelora Asahan"
Hinca Panjaitan," Anggota DPR RI"
Adi Putra Darmawan Tahir," Mantan Anggota DPR RI (1999-2014)"
