name,status
M. Jamin Idham," Mantan Bupati Nagan Raya"
Chalidin Oesman," Mantan Wakil Bupati Nagan Raya"
Cut Man," Ketua DPW PNA Nagan Raya"
Samsuar (Wan Malaya)," Ketua DPW PA Nagan Raya"
Azhari (Tgk. Pidie)," Ketua KPA wilayah Nagan Raya"
Sayed Mustafa Usab Al Idroes," Mantan Anggota DPR-RI"
Raja Mulia," Mantan Ketua DPW PA Nagan Raya"
Tgk. Anas," Mantan Ketua KPA wilayah Nagan Raya"
