name,status
Andi Harun," Wali Kota Samarinda"
Rusmadi Wongso," Wakil Wali Kota Samarinda"
Zairin Zain," Ketua KONI Kaltim"
Dimyati Mustofa," Ketua DPD PKS Samarinda"
Sarwono," Politisi Gelora"
Puji Setyowati," Anggota DPRD Kaltim"
Masykur Sarmian," Anggota DPRD Kaltim"
Hadi Mulyadi," Wakil Gubernur Kalimantan Timur"
Ipong Muchlissoni," Mantan Bupati Ponorogo"
Apri Gunawan," Pengusaha"
Gerardus Budisatrio Djiwandono," Anggota DPR-RI"
Emir Moeis," Mantan Anggota DPR RI"
