name,status
Mukhyar," Mantan Sekda Kota Banjarmasin"
Ananda," Mantan Wakil Ketua  DPRD Kota Banjarmasin"
Siti Wasilah," Ketua TP PKK"
Hasnuryadi Sulaiman," Anggota DPR RI"
Arifin Noor," Wakil Wali Kota Banjarmasin"
Yuni Abdi Nur Sulaiman," Ketua DPD Kota Banjarmasin Partai Golkar"
Hermansyah," Mantan Wakil Walikota Banjarmasin 2016-2021"
Harry Wijaya," Ketua DPRD Kota Banjarmasin"
