name,status
Tanto Warsono Arban," Wakil Bupati Pandeglang"
Erhan Hazrumi," putra mantan Wakil Bupati Pandeglang"
Heryani," mantan Wakil Bupati Pandeglang"
Rizki Aulia Rahman Natakusumah," Anggota DPR-RI"
Toni Fathoni Mukson," Mantan Cabup 2020"
Rizka Amalia Ramadhani Natakusumah," Anak Irna Narulita (Bupati Pandeglang)"
Tubagus Udi Juhdi," Ketua DPRD Kab. Pandeglang"
Dadi Rajadi," Anggota DPRD Kab. Pandeglang"
Tubagus Entus Mahmud S.," Mantan Sekretariat Daerah Kab. Serang"
