name,status
Jefirstson Richset Riwu Kore," mantan Wali Kota Kupang"
Jonas Salean," Anggota DPRD Nusa Tenggara Timur"
Esthon Foenay," mantan Wakil Gubernur Nusa Tenggara Timur"
Felisberto Amaral,
