name,status
Erli Hasim," Mantan Bupati Simeulue"
Afridawati," Mantan Wakil Bupati Simeulue"
Aliasnudin," mantan Panglima GAM wilayah Simeulue"
Abubakar," Ketua DPW PNA Simeulue"
