name,status
Eddy Keleng Ate Berutu," Bupati Dairi"
Jimmy Andrea Lukita Sihombing," Wakil Bupati Dairi"
Depriwanto Sitohang," Anggota DPRD Kabupaten Dairi Fraksi Golkar"
Sabam Sibarani," Ketua DPRD Dairi"
Wanseptember Situmorang," Wakil Ketua II DPRD Dairi"
Franc Bernhard Tumanggor," Bupati Pakpak Bharat"
