name,status
I Wayan Koster," Gubernur Bali petahana dan kader PDI Perjuangan[2]"
I Nyoman Giri Prasta," Bupati Badung petahana dan kader PDI Perjuangan[3]"
Anak Agung Ngurah Manik Danendra," tokoh pemuda Bali[4]"
Niluh Djelantik," aktivis dan pengusaha"
