name,status
Letjen TNI (Purn.) Ali Hamdan Bogra," mantan Koordinator Staf Ahli Kasad.[2]"
Stepanus Malak," mantan Bupati Sorong"
Abdul Faris Umlati," Bupati Raja Ampat"
Lamberthus Jitmau," mantan Wali Kota Sorong"
Menase Robert Kambu," mantan Wali Kota Jayapura"
Gabriel Asem," mantan Bupati Tambrauw"
Bernard Sagrim," mantan Bupati Maybrat"
Origenes Nauw," mantan Anggota Dewan Perwakilan Rakyat Papua Barat"
