name,status
Herman Deru," Gubernur Sumatera Selatan"
Mawardi Yahya," Wakil Gubernur Sumatera Selatan"
Heri Amalindo," Bupati Pali"
Cik Ujang," Bupati Lahat"
Saifudin Aswari Rivai," Mantan Bupati Lahat 2008-18"
Eddy Santana Putra," Mantan Wali kota Palembang"
Ishak Mekki," Mantan Bupati Oki dan Wakil Gubernur Sumsel"
Mularis Djahri," Tokoh Sumsel"
