name,status
Frederikus Gebze," Bupati Merauke periode 2016-2021 dan Ketua DPD PAN Kabupaten Merauke[2]"
Irjen. Pol. Mathius D. Fakhiri," Kapolda Papua[3]"
Johanes Gluba Gebze," Mantan Bupati Merauke"
Romanus Mbaraka," Bupati Merauke"
Yusak Yaluwo," Mantan Bupati Boven Digoel"
