name,status
Al Yasin Ali," Wakil Gubernur Maluku Utara"
Ahmad Hidayat Mus," Mantan Bupati Kepulauan Sula"
Muhammad Kasuba," Mantan Bupati Halmahera Selatan"
Ali Ibrahim," Wali Kota Tidore Kepulauan"
Frans Manery," Bupati Halmahera Utara"
Tauhid Soleman," Wali Kota Ternate"
Rahmawati Muhammad," Anggota DPRD Maluku Utara"
Aliong Mus," Bupati Pulau Taliabu"
Husain Alting Sjah," Sultan Tidore"
Edi Langkara," Bupati Halmahera Tengah"
